id,message,created_time,likes_count,comments_count,shares_count
124319427612935_3741409265903915,"If I am saying, “wow, you did a wonderful job there” I am probably not talking to myself. My critical voice has a lot to say and I can honestly admit that my ability to give positive feedback to myself is pretty limited. 

When we're stuck in a self-critical loop, it's a good idea to get a hug from someone who can give you the gift of acceptance. A hug to yourself is perfectly acceptable. 
And if you know someone who is having a hard time, reach out and give them a hug. 

Here's a short video by Davida about giving ourselves positive feedback: https://www.youtube.com/watch?v=jEjhPQcPuH8&list=PLEM_Zw_YNu-S63cT8LoKACwEOhBihOvgY&index=4 

Cat Cuddle -https://www.jeanpierreweill.com/collections/minicollection/products/cat-1 

Bear Hug - https://www.jeanpierreweill.com/products/sweet-year?_pos=1&_sid=323067b72&_ss=r",2020-11-23T00:00:00+0000,5,2,0
124319427612935_3800854653292709,"Just in time for the holidays! 

Check out our gift collection 🎁

Black Friday sale ends November 30th! Dont miss it! 

💫free expedited shipping worldwide!💫

#perfectgift #3dart #artwithdimention #familystudio",2020-11-22T15:07:17+0000,7,0,0
124319427612935_3779215295456645,"Thank you for your incredible support! 

It's been a strange and challenging year - and you've been AMAZING. You're purchases, big and small, have made it possible for us to continue to create. 

This year's our first Black Friday sale, but it won't be the last. We hope the discounts across our website make it possible for you to gift the people you love with artwork they will love!",2020-11-19T20:59:00+0000,4,1,1
124319427612935_3741396312571877,"Take a moment - right now is perfect - to look around you and see how many colors there are. Even in the drabbest of rooms, when the light is on, there are dozens of variations of colors. 

Here are some colorful cities: 
London - https://www.jeanpierreweill.com/collections/limitedcollection/products/london-carousel

New York - https://www.jeanpierreweill.com/products/new-york-summer?_pos=2&_sid=f533a3da1&_ss=r

Paris - https://www.jeanpierreweill.com/products/balloon-over-paris?_pos=3&_sid=1ce990f96&_ss=r",2020-11-16T00:00:01+0000,11,0,0
124319427612935_3782030911841750,"There are so many distractions in our lives. 
Our smartphones, our to-do lists, 
the multitude of things that clamor for our attention -
these make it difficult to draw our attention to a single focal point. 

Nonetheless, try. Just for a moment. 

Follow the link in the first comment to watch the complete book reading of The Well of Being, by Jean-Pierre Weill.",2020-11-15T19:30:30+0000,17,1,3
124319427612935_3773291266049048,,2020-11-12T19:10:26+0000,4,0,0
124319427612935_3773288942715947,,2020-11-12T19:09:10+0000,0,0,0
124319427612935_3773288976049277,,2020-11-12T19:09:10+0000,0,0,0
124319427612935_3773287696049405,,2020-11-12T19:08:53+0000,0,0,0
124319427612935_3766426953402146,"This is our first Black Friday sale ever!

This time last year, we were busy with all of the international tourists who were enjoying our 3D paintings on glass displays in galleries in Jerusalem, Tel Aviv, and Safed. 

Many of you have expressed your desire to visit Israel - we are hoping hard that we will get to meet you in person next year. 

In the meaning we're bringing special studio discounted prices to you, in honor of BLACK FRIDAY - starting now until the end of the month. 

All 3D paintings on glass on our site are for sale - up to 50% off. 
Shipping is still free.",2020-11-11T00:30:00+0000,33,7,7
124319427612935_3741381769239998,"Hi everyone! 

As the Covid19 pandemic has forced us to slow down and then slow down some more, we've spent a good bit of time thinking about what our family studio is all about, and the direction we want to take it
 
One thing that is clear: we want to continue to strengthen the dialogue between our 3D paintings on glass and the themes of emotional health and wellbeing that are the subject of Jean-Pierre's book, The Well of Being (available on Amazon Prime: http://bit.ly/thewellofbeing)

In that vein, Davida has started a YouTube series about wellbeing, taking moments from her life to reflect on small ways to be more conscious. We'll be posting links to some of her videos. Stay tuned :)",2020-11-09T12:00:02+0000,2,3,0
124319427612935_3741475725897269,"NEW NEW NEW

We have a new Gift Collection 3D painting on glass for you!

""Reading is dreaming with open eyes."" 

The magic of books fills this tree with winged friends for a game of hide-and-go-seek. The pages we read transports us to new discoveries. 

With this piece, we send you this blessing: May you continue to explore, imagine, and play, wherever life may take you.

See it in a white frame here: https://www.jeanpierreweill.com/products/feather?_pos=1&_sid=19592c115&_ss=r",2020-11-06T12:00:00+0000,9,1,1
124319427612935_3741352849242890,"It’s a lot more comfortable to feel happy than sad. But what if we stopped judging our feelings as ""good"" or ""bad"" and simply let them be okay? What if we allowed our feelings to flow through us?

When I can do that, I find I have more energy, I'm more creative, curious and engaged. 
Write in the comments what happens to you when you let your feelings be what they are. 

https://www.jeanpierreweill.com/collections/well-of-being-prints/products/feel-our-feelings-and-release-them

Here's a short video by Davida (our Studio Manager) about this 
https://www.youtube.com/watch?v=l3qjG0V3lY0&list=PLEM_Zw_YNu-S63cT8LoKACwEOhBihOvgY&index=1",2020-11-01T19:00:46+0000,0,3,1
124319427612935_3727301707314671,"Fit for all ages :) 

Find your favorite here:
https://www.jeanpierreweill.com/collections/minicollection

Then tell us which you loved most in the comments below!

P.S. This month we have a sale: Buy 2 get the 3rd 50% off. Discount code: HOLIDAYS",2020-10-27T18:00:01+0000,6,4,0
124319427612935_3724254824286026,,2020-10-26T07:08:24+0000,0,1,0
124319427612935_3707832382594937,"Looking for a Gift for the Holidays? 
Watch one of our customers who filmed the arrival of their painting! 

Its the perfect gift to get for the holidays or for any occasion that you want to express love!

And for a limited time buy 2 and get the 3rd 50% off!",2020-10-23T14:00:02+0000,11,1,3
124319427612935_3689124364465739,"Hopefully we're coming to the end of a second national lockdown. Lifting of the restrictions on movement and opening schools will happen slowly. This time has brought a whole range of experiences, feelings, and challenges. I hope all of you and your loved ones are well - physically and emotionally. 

If you're looking for a holiday gift for a loved one, consider a set of Mini or Gift Collection 3D paintings on glass. The 3rd is 50% off. 

https://www.jeanpierreweill.com/collections/giftcollection?fbclid=IwAR0fHr0aGgMCxVJ3VeWklGqs2vu1AIL2pve4wW69baZO5imILMhQCJHyB4w",2020-10-15T14:00:00+0000,3,0,1
124319427612935_3577417575636419,"In a private clearing of forest, lovers dance. The evening is warm and well-lit by moonlight. This moment, it seems, will never end. 

Tag someone you would like to spend forever with in a comment below!",2020-10-11T23:10:00+0000,2,0,0
124319427612935_3577413788970131,"Have you gifted a 3D painting on glass to a parent, a child, a partner, a friend? Tell us about it - it means the world to us!",2020-10-11T20:08:00+0000,13,1,0
124319427612935_3667537349957774,"Our 3D work is so much better in person!
JUST WATCH to see for yourself! 

The perfect gift for yourself or someone else you love.

Only $49
Free shipping worldwide
Free custom made gift box
Free personalization

Pick from any of our Mini Collection paintings!

https://www.jeanpierreweill.com/collections/minicollection",2020-10-08T14:00:04+0000,3,1,0
124319427612935_3630070623704447,"Hey! We like to keep it personal for you!

❤ Today we filled our ""tree of life"" Gift Collection painting with names from a family tree ❤
Its a gift for the grandmother!

Make sure to tell us what personal customizations you would like when you order your special gift!

💫Free customizations!
💫Free shipping worldwide!
💫Free gift box!",2020-10-06T00:00:00+0000,11,2,1
124319427612935_3577410478970462,"I remember, when I was pregnant, feeling excited to learn who this growing human being would be. 
When my children were babies, from time to time I would be struck by the thought that I love them deeply but I barely know them. 
As they grow (okay, they are still quite young, but still) I continue to have the sense that there is a universe in there and it is my privilege and honor to get to witness the revealing and evolution of these incredible sophisticated and complex and beautiful individuals. 

Thank you for bring our work into your homes! 
Thank you for sharing your story!",2020-10-01T23:03:22+0000,2,0,0
124319427612935_3630158263695683,"Don't you ever just want to go wandering out into a magical forest, where you will encounter enchanting characters and adventures?!

I find nature, especially trees, to be healing teachers if we just spend time around them. Both our fantasy worlds and nature are precious things.

Here is one of our best selling 3D classic paintings to remind us of this! Forest Avenue from our Limited Collection.

Free shipping worldwide.",2020-10-01T13:39:00+0000,20,0,3
124319427612935_3644972125547630,"Watch this short book reading of The Well of Being: A children's book for adults. 

Written, illustrated and read by Jean-Pierre Weill. 

It's an emotional and philosophical journey that is well worth your time. And if it touches your heart, share it 🙂

https://www.youtube.com/watch?v=NVBZZdbyHZw",2020-09-29T08:30:34+0000,2,0,0
124319427612935_3630047017040141,"The perfect gift for yourself or someone else you love.

Water Yourself is a visual reminder that when we take care of ourselves, the world becomes a more beautiful place for everyone.

Only $49
Free shipping worldwide
Free custom made gift box
Free personalization

Pick from any of our Mini Collection paintings!
https://www.jeanpierreweill.com/collections/minicollection",2020-09-27T20:05:00+0000,10,1,1
124319427612935_3577392818972228,"Every piece of artwork tells a story. This dove flies proudly in 3D as it brings news of peace on earth, symbolized by the olive branch held tighly in it's beak. 
In the background is a mosaic of text from the Biblical story of Noah's Art and the promise for a more peaceful future.  

Thank you for sharing your story and reviewing our work!",2020-09-20T19:59:00+0000,2,0,0
124319427612935_3563642453680598,"Letting loose with all the little ones in our beautiful art studio space.

When I (Davida) can set aside the to-do list in my head and I've slept a decent night's sleep (something I haven't taken for granted for the past 7 years 😮) I love to dance. And I love when my kids join me. Our studio is such a comfortable, beautiful, and open space - it's a pretty ideal dance floor. And all of our tables are on wheels, for when we really want to take up space.",2020-09-17T19:29:00+0000,10,0,1
124319427612935_3453920304652814,"Our paintings are 3D. They are full of color 🌈 The play of light and shadow create a sense of movement. Very difficult to capture in a photograph 🖼️

But on video...a bit easier to see. So we've been hard at work on our Youtube Channel. Check it out! https://www.youtube.com/c/JeanPierreWeill3DPaintings/featured

Tell us what you think in the comments below 👇 Your feedback is valuable!",2020-09-17T17:30:03+0000,2,0,0
124319427612935_3577428955635281,"NEW NEW NEW in our Gift Collection.

We go on all types of adventures in our lives, but the places we explore together are  often the deepest and most exhilarating. 

Shipping is fast and free.

https://www.jeanpierreweill.com/products/flying-high-with-you?_pos=1&_sid=523a6b83f&_ss=r",2020-09-15T20:15:00+0000,20,0,2
